网点代码,网点名称,期间,业务总收入,代理金融收入,寄递业务收入,函件收入,国际函件收入,国内普包收入,机要收入,报刊收入,集邮收入,代理服务收入,信息服务收入,分销配送收入,文创收入,其他销售商品收入,其他业务收入,业务总成本,主营业务成本,管理费用,人工成本,业务代办费,业务外包费,折旧费,修理费,租赁成本,运输成本,营销费用,低值易耗品摊销,材料用品,印制成本+印制产品成本,集邮业务成本,分销商品销售成本,劳动保护费,安全保卫费,水电取暖费,行政办公经费,营业利润,利润总额,company,region,period,year,month,业务总收入_单月,营业利润_单月,利润总额_单月
43005102,二桥支局,2025年12月,13846956.1952299,13719751.5252299,78654.66,6349.8,0.0,3000.6,0,0.0,3948.0,12964.07,0.0,21589.82,0,697.72,0.0,5462520.36855741,5452533.70855741,0.0,3103856.695,0.0,103674.267916463,504877.09,6825.5,14307.16,34208.23,1325599.24999928,18311.51,34759.89,66.73615056607,963.002328653809,17923.3307469323,796.0,103394.350909091,40803.42,0.0,8376885.21667246,8322915.75667246,11武汉汉阳区,汉阳区,2025-12,2025,12,891492.1899999995,443499.8599999994,443499.8599999994
43005108,七里庙支局,2025年12月,860789.57,0.0,811885.14,3825.7,0.0,3662.6,0,0.0,29724.0,2468.37,0.0,8653.2,0,570.56,0.0,1793955.20192339,1793955.20192339,0.0,980055.965,0.0,493365.665678034,39820.56,9813.59,0.0,18968.69,0.0,10659.84,72792.23,248.672909981274,8904.51543713327,7340.93180958183,0.0,155.1,0.0,0.0,-941022.021923389,-941022.021923389,11武汉汉阳区,汉阳区,2025-12,2025,12,2342.8800000000047,-198998.40000000107,-198998.40000000107
43005110,三角湖支局,2025年12月,6241082.99788216,6092238.98908429,108678.17,2296.0,0.0,5229.1,0,2080.0,11735.9987978725,7785.13,0.0,10477.65,0,561.96,0.0,3873582.05103518,3848851.03103518,0.0,2342037.07,0.0,11941.3075817672,571979.18,6925.5,14307.16,31601.81,541561.075524362,17205.48,39563.55,116.996788053911,3568.85042807569,8736.56552632345,796.0,103394.350909091,29191.14,0.0,2364311.81684698,2345381.58684698,11武汉汉阳区,汉阳区,2025-12,2025,12,409289.29000000004,73551.65999999968,73551.65999999968
43005113,芳草路支局,2025年12月,10340350.2487088,9218076.51051196,186615.64,28843.24,0.0,4422.86,0,786417.97,82065.9981968087,15863.67,0.0,17297.79,0,746.57,0.0,5635744.90838155,5567367.52838155,0.0,2975533.915,0.0,122072.709109611,726298.15,13675.5,14307.16,154428.6,1005981.21824491,40921.15,75248.58,735.582519116185,40188.3615689595,14420.9747757245,796.0,110114.650909091,47101.89,0.0,4701108.87032722,4693819.87032722,11武汉汉阳区,汉阳区,2025-12,2025,12,1449976.0500000399,874332.2836206905,874332.2836206905
43005201,建港支局,2025年12月,6960095.67438496,6757387.34438496,129556.85,9411.4,0.0,3285.85,0,0.0,36182.0,7370.33,0.0,16212.24,0,689.66,0.0,3029998.26469356,3029998.26469356,0.0,1876441.445,0.0,117822.989764702,10305.0,22162.79,14307.16,35042.47,616865.516396998,12241.74,36449.97,362.158398918712,10463.9458449922,13487.2576609749,796.0,103394.350909091,36449.0,0.0,3927331.87969141,3927331.87969141,11武汉汉阳区,汉阳区,2025-12,2025,12,456564.9299999997,207048.8900000099,207048.8900000099
43005601,沌阳支局,2025年12月,17764972.1092545,16610809.8398556,343903.69,401018.8,10.5,27134.92,0,284000.0,55655.9993989362,20766.62,0.0,19218.96,0,2452.78,0.0,6845819.32128723,6845819.32128723,0.0,4051795.44,0.0,280011.076671584,21293.98,17698.06,22271.76,176821.43,1801881.6853253,24788.85,65257.74,8420.32160100982,2498.43974997861,16249.0991001167,796.0,103549.470909091,0.0,0.0,10906231.7379673,10894031.7379673,11武汉汉阳区,汉阳区,2025-12,2025,12,1166211.4400000013,691231.0299999993,691231.0299999993
43005603,晴川阁支局,2025年12月,1646.45,0.0,0.0,1456.0,0.0,16.0,0,0.0,151.0,0.0,0.0,0.0,0,23.45,0.0,189891.395733406,189891.395733406,0.0,184377.455,0.0,0.0,0.0,0.0,0.0,5429.02,0.0,28.0,0.0,4.41458212897633,52.5061512773375,0.0,0.0,0.0,0.0,0.0,-188244.945733406,-188244.945733406,11武汉汉阳区,汉阳区,2025-12,2025,12,0.0,-29660.899999999994,-29660.899999999994
43005609,宁康路支局(待失效),2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11武汉汉阳区,汉阳区,2025-12,2025,12,0.0,0.0,0.0
43005610,东风大道支局,2025年12月,7509548.53607928,7315604.9772814,160433.89,3595.7,0.0,5431.0,0,0.0,4360.99879787249,7185.24,0.0,12019.2,0,917.53,0.0,3934521.18592946,3857458.22592946,0.0,2095734.48,0.0,36060.5751699067,452957.9,4725.5,14307.16,42500.88,768891.471452323,41281.97,61997.78,83.4160158475375,1389.01603222777,10146.2068516958,796.0,107144.350909091,33708.55,0.0,3570453.26014981,3547063.62014981,11武汉汉阳区,汉阳区,2025-12,2025,12,473402.4400000004,97786.68000000017,91554.58000000007
43020001,兴新街支局,2025年12月,573395.714151,0.0,9286.859151,5832.2,0.0,27574.5,0,90030.0,1627.0,0.0,0.0,439045.155,0,0.0,0.0,568389.973195377,568389.973195377,0.0,523437.636171209,0.0,0.0,5549.89005109119,107.045379490451,520.51077,5625.05180627919,0.0,7897.75865194575,0.0,0.0,744.493060715625,22015.505198505,0.0,0.0,2262.32386612614,0.0,5005.74095562345,5005.74095562345,04武汉江夏区,江夏区,2025-12,2025,12,3690.549052000046,3690.54905199993,3690.54905199993
43020003,石洞支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020005,北华街支局,2025年12月,33240266.426686,32506079.78,543966.606686,9131.8,0.0,17237.3,0,0.0,40339.16,50525.3,0.0,72986.48,0,0.0,0.0,17847266.1520909,17847266.1520909,0.0,12646023.037064,0.0,0.0,438829.641763874,2145.15569951159,1796.96455091072,367991.86749227,841529.373122685,212817.922933993,50495.3868109788,0.0,30045.4297954394,2498471.92743915,0.0,0.0,149781.035552244,0.0,15393000.2745951,15393000.2745951,04武汉江夏区,江夏区,2025-12,2025,12,2464213.706223,1169309.3561097998,1169309.3561097998
43020006,武汉科院阳光支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020007,武汉工程大学支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020008,龙泉支局,2025年12月,382194.228564,0.0,4538.728564,0.0,0.0,25865.0,0,159822.2,713.3,0.0,0.0,191255.0,0,0.0,0.0,375273.823076837,375273.823076837,0.0,355353.565819865,0.0,0.0,5137.3252612534,279.408453833186,810.5791936,5339.90841412649,165.04137133951,0.0,0.0,0.0,579.690776423,5608.19479572,0.0,0.0,1761.53190362091,0.0,6920.40548716305,6920.40548716305,04武汉江夏区,江夏区,2025-12,2025,12,2047.0943379999953,2047.0943379999899,2047.0943379999899
43020201,五里界支局,2025年12月,7438367.81612301,6797251.56,320974.82612301,2370.8,0.0,10902.5,0,175999.88,3178.6,19503.75,0.0,108185.9,0,0.0,0.0,5594769.82420492,5594769.82420492,0.0,3487460.77001065,0.0,0.0,181665.250079654,2098.72986973202,1267.27027879615,153203.573630881,184226.882239431,117948.949075165,23742.3086732458,0.0,14414.2093664009,1192066.48371299,0.0,0.0,71847.8884563476,0.0,1843597.99191809,1843597.99191809,04武汉江夏区,江夏区,2025-12,2025,12,490134.4729009997,86932.20797081012,86932.20797081012
43020202,湖北经济干部学院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020401,武昌理工学院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020501,流芳支局,2025年12月,14423167.088456,13729264.81,41983.918456,7885.1,0.0,27011.0,0,99008.0,51457.3,12065.7,0.0,454491.26,0,0.0,0.0,8535498.4184761,8535498.4184761,0.0,7245975.7178899,0.0,0.0,2150.22869298857,3194.34877062664,1396.83835769635,2299.55996859962,203643.268105054,125184.653616747,11943.5060204391,0.0,23830.0623822998,613174.606903596,0.0,0.0,118790.626034391,0.0,5887668.6699799,5887668.6699799,04武汉江夏区,江夏区,2025-12,2025,12,1259753.0975669995,701473.3855829397,701473.3855829397
43020502,湖北经济学院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020503,湖北教院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020504,沙羡街支局,2025年12月,7636641.273484,7498193.21,46591.663484,1340.7,0.0,7984.0,0,0.0,2790.7,30614.65,0.0,49126.35,0,0.0,0.0,4835593.73923203,4835593.73923203,0.0,3214508.88360374,0.0,0.0,122793.909007915,4342.9644079539,1326.62899921422,103916.51267391,254540.264965393,233680.222098129,232278.828057352,0.0,3936.35698360593,374370.8014175,0.0,0.0,50869.5889748692,0.0,2801047.53425197,2801047.53425197,04武汉江夏区,江夏区,2025-12,2025,12,529408.6201889999,178803.94974179985,178803.94974179985
43020505,湖北美院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020506,软件学院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43020601,豹澥支局,2025年12月,7854930.779608,7728042.1,61286.119608,1832.7,0.0,6751.5,0,0.0,3992.1,12825.34,0.0,40200.92,0,0.0,0.0,5297595.47120738,5297595.47120738,0.0,3867332.26685174,0.0,0.0,195051.920559553,7470.46168734596,927.354866637889,179291.768089409,209578.907750388,41376.9460093042,118896.167451645,0.0,5273.96855600821,436161.330658013,0.0,0.0,68350.6904455456,0.0,2557335.30840062,2557335.30840062,04武汉江夏区,江夏区,2025-12,2025,12,498653.54980900045,162923.34992365958,162923.34992365958
43020701,郑店支局,2025年12月,10435276.3373447,9995771.43,72687.0573447182,1661.0,0.0,15483.7,0,144679.67,4767.9,17132.21,0.0,183093.37,0,0.0,0.0,7596048.51047357,7596048.51047357,0.0,5549413.62508489,0.0,0.0,279698.841621258,10712.4271031656,1329.80019487303,252777.841473461,300530.123250617,59333.3499892109,170493.682984672,0.0,7562.71915513927,625442.797974323,0.0,0.0,98012.923363117,0.0,2839227.82687115,2839227.82687115,04武汉江夏区,江夏区,2025-12,2025,12,755883.5936559811,210495.97685806034,210495.97685806034
43020801,金口支局,2025年12月,10994814.2428128,10251226.24,209917.287812822,845.3,0.0,3038.5,0,309936.89,4217.3,10916.02,0.0,204716.705,0,0.0,0.0,7464762.06219219,7464762.06219219,0.0,5450935.8864256,0.0,0.0,274922.204799286,10529.4825709069,1307.09015238634,250604.237666085,295397.734269272,58320.0677650634,167582.028437454,0.0,7433.56465960657,614761.620027628,0.0,0.0,96339.0796816358,0.0,3530052.18062063,3530052.18062063,04武汉江夏区,江夏区,2025-12,2025,12,761412.2755989991,288206.5439896798,288206.5439896798
43020901,金水闸支局,2025年12月,11705870.2663695,11141755.36,121804.201369479,822.4,0.0,5019.5,0,78711.0,3729.2,15546.54,0.0,338482.065,0,0.0,0.0,8751006.40022449,8751006.40022449,0.0,6169616.5472864,0.0,0.0,336017.664461397,3369.83186504785,25181.1646447381,288469.716965412,354991.44920424,269877.969769591,170107.024999726,0.0,35620.4268087045,652206.490316792,0.0,0.0,101860.369457527,0.0,2954863.86614499,2954863.86614499,04武汉江夏区,江夏区,2025-12,2025,12,793111.8234579992,313936.9480073401,313936.9480073401
43021001,法泗支局,2025年12月,9170348.8612359,8425116.103,38847.6082359002,493.4,0.0,5762.5,0,164661.24,99790.7,18427.0,0.0,417250.31,0,0.0,0.0,6018694.11925207,6018694.11925207,0.0,4048403.38124683,0.0,0.0,175274.642195074,1123.13191546812,1307.1478790194,146917.321123392,294596.055304056,160478.545107211,371778.9997507,0.0,5947.11436582608,491831.048800667,0.0,0.0,66461.9339087415,0.0,3151654.74198384,3151654.74198384,04武汉江夏区,江夏区,2025-12,2025,12,564262.8420870006,180084.7266229596,180084.7266229596
43021101,安山支局,2025年12月,6175308.33450693,5314363.71,32082.7895069277,490.9,0.0,7370.5,0,69104.95,2790.7,29555.02,0.0,719549.765,0,0.0,0.0,4122300.82941441,4122300.82941441,0.0,2845549.201244,0.0,0.0,157139.273701691,278.976835850747,1542.01301926544,125575.905251716,157405.209212298,49812.1547247128,86518.369033368,0.0,5846.39779882436,483501.709270099,0.0,0.0,29145.1818968883,0.0,2053007.50509252,2053007.50509252,04武汉江夏区,江夏区,2025-12,2025,12,654551.2134990003,291188.44951582,291188.44951582
43021201,大桥支局,2025年12月,12778609.883472,12653538.55,34773.093472,8210.5,0.0,21671.85,0,0.0,3178.6,15870.93,0.0,41366.36,0,0.0,0.0,7671303.4914336,7671303.4914336,0.0,6011565.05906062,0.0,0.0,140546.657556473,9367.10766865395,1362.3544958341,125789.384518814,220524.280019655,241525.016793949,211841.595908329,0.0,4648.71541519893,384452.431480276,0.0,0.0,59521.267922992,0.0,5107306.3920384,5107306.3920384,04武汉江夏区,江夏区,2025-12,2025,12,861759.7062219996,434236.01733899023,434236.01733899023
43021202,金港支局,2025年12月,5298028.846895,5239671.16,10440.366895,428.6,0.0,1140.0,0,0.0,1977.2,11599.8,0.0,32771.72,0,0.0,0.0,3520548.19858811,3520548.19858811,0.0,2507932.46631637,0.0,0.0,104897.978752047,1461.80252300307,1164.53520945918,89357.8316477369,208975.843337448,29013.6735258468,142969.987665304,0.0,3090.65825004199,255599.875014583,0.0,0.0,21607.9508115149,0.0,1777480.64830689,1777480.64830689,04武汉江夏区,江夏区,2025-12,2025,12,361451.0424530003,107210.28418072988,107210.28418072988
43021301,乌龙泉支局,2025年12月,240196.106528818,0.0,22482.611528818,420.0,0.0,9040.0,0,90026.64,3178.6,0.0,0.0,115048.255,0,0.0,0.0,784216.586091737,784216.586091737,0.0,744190.333394465,0.0,0.0,11661.2764416373,349.486943835657,0.0,11946.3436496933,0.0,0.0,0.0,0.0,1875.04681693888,7963.93054867638,0.0,0.0,5697.7873776113,0.0,-544020.479562919,-544020.479562919,04武汉江夏区,江夏区,2025-12,2025,12,-546101.0065189999,-546101.0065189998,-546101.0065189998
43021401,段岭庙支局,2025年12月,12000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12000.0,0,0.0,0.0,9694.35570922947,9694.35570922947,0.0,9694.35570922947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.64429077053,2305.64429077053,04武汉江夏区,江夏区,2025-12,2025,12,12000.0,12000.0,12000.0
43021501,土地堂支局,2025年12月,449631.972131526,0.0,132421.377131526,6.2,0.0,4437.5,0,44099.32,1037.7,0.0,0.0,267629.875,0,0.0,0.0,439759.382453831,439759.382453831,0.0,359923.120863032,0.0,0.0,24497.2269385792,1109.81804339968,0.0,25176.1637415037,0.0,0.0,0.0,0.0,1066.9901690565,12855.3549212556,0.0,0.0,14805.0612697357,0.0,9872.58967769489,9872.58967769489,04武汉江夏区,江夏区,2025-12,2025,12,4282.799999999988,4282.79999999998,4282.79999999998
43021601,山坡支局,2025年12月,7284276.55859651,6713134.44,44022.3685965083,781.1,0.0,4178.0,0,197713.18,2365.1,13841.18,0.0,308241.19,0,0.0,0.0,5072012.93098126,5072012.93098126,0.0,3478461.24312594,0.0,0.0,178965.771213156,3727.41182525397,1505.07480641169,161481.77557649,228888.380121643,48618.927462078,234953.341925781,0.0,5706.35002774683,471919.648140246,0.0,0.0,28447.0224656009,0.0,2212263.62761525,2212263.62761525,04武汉江夏区,江夏区,2025-12,2025,12,496344.1079530008,174477.5365187202,174477.5365187202
43021801,保福支局,2025年12月,18152.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18152.0,0,0.0,0.0,14798.225284987,14798.225284987,0.0,14798.225284987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3353.77471501295,3353.77471501295,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43021901,贺站支局,2025年12月,16554.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16554.0,0,0.0,0.0,14613.277045236,14613.277045236,0.0,11865.3313455931,0.0,0.0,1373.97284982143,0.0,0.0,1373.97284982143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.72295476403,1940.72295476403,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43022001,湖泗支局,2025年12月,5370795.59792883,4441320.72,19307.692928832,397.0,0.0,3212.0,0,139251.44,178495.83,21725.48,0.0,567085.435,0,0.0,0.0,3726808.15530355,3726808.15530355,0.0,2274207.72999809,0.0,0.0,108005.309239006,6410.36342838325,1488.01379488934,100169.005769705,226293.779990173,271269.869217894,83488.611979622,0.0,5641.66480202966,466570.128953389,0.0,0.0,57973.0174488884,0.0,1643987.44262528,1643987.44262528,04武汉江夏区,江夏区,2025-12,2025,12,311571.21576600056,42245.69018539996,42245.69018539996
43022101,舒安支局,2025年12月,2732554.38249911,2342152.57,15031.207499109,142.0,0.0,4179.0,0,90898.34,1977.2,12550.13,0.0,265623.935,0,0.0,0.0,2491942.8348257,2491942.8348257,0.0,1594080.24220657,0.0,0.0,131598.579143742,891.581872433271,1298.76099527681,109600.353463684,132574.591539896,171830.403958891,137808.175807933,0.0,4924.13055474873,147477.281697537,0.0,0.0,22604.9351227929,0.0,240611.547673414,240611.547673414,04武汉江夏区,江夏区,2025-12,2025,12,176235.84429199994,-293.61594348499784,-293.61594348499784
43022301,庙山支局,2025年12月,515459.026208,0.0,17429.126208,12692.4,0.0,23777.5,0,0.0,140000.0,0.0,0.0,321560.0,0,0.0,0.0,508417.505129321,508417.505129321,0.0,440439.361878056,0.0,0.0,27813.8799688234,0.0,0.0,28397.4758334747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10692.8356826429,0.0,7041.52107867855,7041.52107867855,04武汉江夏区,江夏区,2025-12,2025,12,5640.060362000018,5640.06036200002,5640.06036200002
43022302,华夏学院支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43022304,马山路支局,2025年12月,8984877.488435,8899253.16,5917.028435,3839.7,0.0,4434.7,0,7680.0,4023.6,15236.74,0.0,44492.56,0,0.0,0.0,5580009.07116517,5580009.07116517,0.0,3439863.66638715,0.0,0.0,204056.211685862,1332.54624645768,1484.94889634578,172006.42355178,240985.700367977,274368.531828757,381213.348066934,0.0,6193.04897918963,512170.03530512,0.0,0.0,69792.5517235992,0.0,3404868.41726983,3404868.41726983,04武汉江夏区,江夏区,2025-12,2025,12,568677.4949019998,167952.16075138003,167952.16075138003
43022305,文驿时光支局,2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04武汉江夏区,江夏区,2025-12,2025,12,0.0,0.0,0.0
43000441,华岭路支局,2025年12月,5557044.84037736,5365822.24,0.0,7809.0,0.0,6668.2,0,0.0,70783.2,9264.23037735849,0.0,96408.36,0,289.61,0.0,3625319.5806588,3478067.2954189,177808.825239907,1996897.67377558,0.0,0.0,636203.000950829,5631.4,0.0,-3091.83684943702,566581.715508464,17608.05212121,36354.08,0.0,59648.1341029773,90886.4371091812,3136.65,129822.14,35398.24,0.0,1931725.25971855,1912925.25971855,09武汉江岸区,江岸区,2025-12,2025,12,498122.3799999999,105226.38559873984,105226.38559873984
43000496,丹水嘉苑支局,2025年12月,2798537.1604717,2601133.28,0.0,2729.6,0.0,3932.75,0,0.0,134237.98,6358.24547169811,0.0,49693.405,0,451.9,0.0,3096061.36883846,2900409.78719054,195651.58164792,1945671.83742275,0.0,0.0,483823.555195745,5018.0,0.0,-971.688833756389,258523.692970079,17608.05212121,35565.28,5418.36,45508.1337571874,46268.933307425,3136.65,129850.14,42654.49,0.0,-297524.208366762,-304823.458366762,09武汉江岸区,江岸区,2025-12,2025,12,255790.09000000032,-25785.76647514495,-25785.76647514495
43001001,长春街支局,2025年12月,6999955.96721653,6628743.84,0.0,16490.4,0.0,14688.38,0,0.0,270431.661228735,16346.1409877913,0.0,51194.705,0,2060.84,0.0,3410625.54878917,3254310.88614667,156314.662642504,2042394.01919376,0.0,176833.776,10512.6450593558,14197.4,0.0,-17016.3225582657,582819.200987889,23978.40212121,36364.08,5366.43,132779.203625544,50397.9242824771,3136.65,129862.14,72644.49,0.0,3589330.41842736,3568830.41842736,09武汉江岸区,江岸区,2025-12,2025,12,541314.71,257888.59630323993,257888.59630323993
43001002,永清街支局(待失效),2025年12月,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09武汉江岸区,江岸区,2025-12,2025,12,0.0,0.0,0.0
43001003,春兰街支局,2025年12月,3974690.52650943,3908655.19,0.0,3099.3,0.0,2158.5,0,0.0,0.0,10952.821509434,0.0,49631.795,0,192.92,0.0,3020835.40831503,2978745.69991458,44650.488400442,1728382.84438524,0.0,0.0,250360.760815413,4840.4,287515.8,-5464.93302363756,420005.071910653,17608.05212121,35925.08,0.0,0.0,47099.9734446208,3136.65,129866.14,29550.33,0.0,953855.118194409,943746.938194409,09武汉江岸区,江岸区,2025-12,2025,12,357791.5499999998,75910.26070815895,75910.26070815907
43001101,堤角支局,2025年12月,7726927.22264151,7645247.86,0.0,4024.9,0.0,1581.8,0,0.0,573.3,9104.68264150943,0.0,66194.8,0,199.88,0.0,3242090.3143153,3091769.26764646,150321.04666884,1536053.2953307,0.0,113357.486,250444.869032467,83889.3,0.0,-4064.17049373502,864260.131440587,28102.05212121,55039.0,0.0,483.112875389031,60009.76665124,3136.65,129890.14,36974.54,0.0,4484836.9083262,4411442.22832621,09武汉江岸区,江岸区,2025-12,2025,12,612790.9199999999,314214.9279412804,313214.92794128973
43001201,二七支局,2025年12月,7191614.86877359,7099087.71,0.0,3575.7,0.0,7580.9,0,0.0,12736.8,7151.36377358491,0.0,60912.165,0,570.23,0.0,2912488.63451836,2734679.80927845,177808.825239907,1886574.95697558,0.0,0.0,8981.22451672018,7668.4,251428.56,-1883.51527923041,377053.041837335,17608.05212121,35366.08,0.0,10733.145074577,58174.9896241135,3136.65,129870.14,47552.83,0.0,4279126.23425523,4279126.23425523,09武汉江岸区,江岸区,2025-12,2025,12,650692.5499999998,406603.2618340701,406603.2618340701
43001203,怡和路支局,2025年12月,5297626.51884573,5171920.14,0.0,4083.4,0.0,5249.2,0,0.0,14372.4,19130.748845727,0.0,82330.42,0,540.21,0.0,3526615.98391275,3364376.51049139,119319.953421362,1840785.84949319,0.0,0.0,697736.992326554,20594.46,0.0,-12697.9576657329,572189.343541731,24789.46212121,36367.08,0.0,12111.4451251375,66243.1905106574,3136.65,129874.14,22209.83,0.0,1771010.53493298,1759053.71493298,09武汉江岸区,江岸区,2025-12,2025,12,477802.0200000005,176836.50022132997,168087.51022132998
43001204,工农兵路支局,2025年12月,5892411.38476138,5784176.4,0.0,3409.2,0.0,4278.2,0,0.0,0.0,13209.8047613763,0.0,86574.06,0,763.72,0.0,3528677.79763912,3364584.50837288,171815.209266243,1895607.87711251,0.0,0.0,560518.799032467,21072.35,0.0,139.762207508315,665415.674694651,17608.05212121,36368.08,0.0,0.0,78147.6479218991,3136.65,129878.14,32397.69,0.0,2363733.58712225,2357433.58712225,09武汉江岸区,江岸区,2025-12,2025,12,484510.9900000002,91207.43914496992,91207.43914496992
43001205,谌家矶支局,2025年12月,2501098.46660377,2330562.46,0.0,965.9,0.0,639.6,0,0.0,11394.8,6081.14660377358,0.0,151318.68,0,135.88,0.0,2544719.79192109,2402734.57101019,141985.220910902,1531280.61653922,0.0,0.0,9900.07684230158,7121.4,339750.0,-160.980417680951,269252.348183269,15053.05212121,35372.07,0.0,9602.25814143194,142312.619001344,3070.78,118165.41,39071.03,0.0,-43621.3253173176,-71027.2353173176,09武汉江岸区,江岸区,2025-12,2025,12,322581.70999999996,6199.283499120305,4399.283499120313
